* description: Population SSPs data: use past data from 'Population WDI data completed with Population UN_PopDiv data completed with Population MI data', then the growth rates from the Wolrld Bank's PEAP until 2026, and then the growth rates from 'Population SSPs data completed with Population UN_PopDiv data completed with Population MI data'. || Population SDPs data: use past data from 'Population WDI data completed with Population UN_PopDiv data completed with Population MI data', then the growth rates from the Wolrld Bank's PEAP until 2026, and then the growth rates from 'Population SDPs data completed with Population UN_PopDiv data completed with Population MI data'. || Population SSP2EU data: use past data from 'Population Eurostat data completed with Population WDI data completed with Population UN_PopDiv data completed with Population MI data', then the growth rates from the Wolrld Bank's PEAP until 2026, and then the growth rates from 'Population SSP2EU data completed with Population UN_PopDiv data completed with Population MI data'. For European countries, just glue past with future.
* unit: million || million || million
* origin: calcOutput(type = "Population", aggregate = FALSE, file = "population.csv") (madrat 3.3.3 | mrdrivers 1.2.0)
* creation date: Mon Jun 12 15:18:09 2023
dummy,dummy,pop_SSP1,pop_SSP2,pop_SSP3,pop_SSP4,pop_SSP5,pop_SDP,pop_SDP_EI,pop_SDP_MC,pop_SDP_RC,pop_SSP2EU
y2150,GUM,0.131281893389014,0.158435432970002,0.300020291254379,0.147012596943145,0.182167970253599,0.131281893389014,0.131281893389014,0.131281893389014,0.131281893389014,0.158435432970002
y2150,GUY,0.0384701121287352,0.0646618536482346,1.42908832745976,0.00100427812812033,0.0246727375151266,0.0384701121287352,0.0384701121287352,0.0384701121287352,0.0384701121287352,0.0646618536482346
y2150,HKG,8.00815414739707,10.1505929996461,4.93147835539895,9.14313426271752,10.1022378627636,8.00815414739707,8.00815414739707,8.00815414739707,8.00815414739707,10.1505929996461
y2150,HMD,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
y2150,HND,6.99722696831762,12.3475341357046,24.7024711525077,20.4136165842442,5.8533582786458,6.99722696831762,6.99722696831762,6.99722696831762,6.99722696831762,12.3475341357046
y2150,HRV,2.24202099164207,2.74249072732148,3.52967669167139,2.19759865074037,2.3660685437364,2.24202099164207,2.24202099164207,2.24202099164207,2.24202099164207,2.6896780589762
y2150,HTI,4.15571112491592,7.33276145647654,18.7052041596266,14.319649752763,2.57390702644078,4.15571112491592,4.15571112491592,4.15571112491592,4.15571112491592,7.33276145647654
y2150,HUN,5.09691260217555,7.04361796194277,7.78745513567809,4.95204302563506,6.09538968250991,5.09691260217555,5.09691260217555,5.09691260217555,5.09691260217555,8.71743558990741
y2150,IDN,207.227170715443,219.097472758831,349.541652514361,115.933301517459,197.826479190602,207.227170715443,207.227170715443,207.227170715443,207.227170715443,219.097472758831
y2150,IMN,0.0892850763738896,0.0892850763738896,0.0892850763738896,0.0892850763738896,0.0892850763738896,0.0892850763738896,0.0892850763738896,0.0892850763738896,0.0892850763738896,0.0892012907747784
y2150,IND,1116.34108998294,1280.51874378358,2222.09038640268,684.263483332335,1103.10103239546,1116.34108998294,1116.34108998294,1116.34108998294,1116.34108998294,1280.51874378358
y2150,IOT,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
y2150,IRL,4.62866179892719,6.5409099876407,8.69156325695667,4.61631674556335,4.80774651757896,4.62866179892719,4.62866179892719,4.62866179892719,4.62866179892719,6.62041479470295
y2150,IRN,67.0081949296961,76.0074871028323,115.914233804978,51.5086950447596,69.4798472755941,67.0081949296961,67.0081949296961,67.0081949296961,67.0081949296961,76.0074871028323
y2150,IRQ,59.3688196171386,95.4754545402492,199.620708338011,162.769475438184,53.6025392224628,59.3688196171386,59.3688196171386,59.3688196171386,59.3688196171386,95.4754545402492
y2150,ISL,0.321244387632661,0.491009692456781,0.755673111514967,0.327610067652282,0.328394512490757,0.321244387632661,0.321244387632661,0.321244387632661,0.321244387632661,0.491009692456781
y2150,ISR,18.7062257314401,27.8613296109742,39.9075666011502,20.6023489779554,19.7823248195052,18.7062257314401,18.7062257314401,18.7062257314401,18.7062257314401,27.8613296109742
y2150,ITA,39.1708951398971,50.8763319210071,53.7826975545861,37.8255416277688,48.4124032781093,39.1708951398971,39.1708951398971,39.1708951398971,39.1708951398971,49.952572
y2150,JAM,0.442450774297597,0.696817414440685,4.3865782528639,0.21408350877919,0.027636465020398,0.442450774297597,0.442450774297597,0.442450774297597,0.442450774297597,0.696817414440685
y2150,JEY,0.259914828903974,0.259914828903974,0.259914828903974,0.259914828903974,0.259914828903974,0.259914828903974,0.259914828903974,0.259914828903974,0.259914828903974,0.172916369137297
y2150,JOR,16.5122751827436,22.5271791801935,28.7796289157978,31.3338907431748,18.9548689343128,16.5122751827436,16.5122751827436,16.5122751827436,16.5122751827436,22.5271791801935
y2150,JPN,54.8716131303407,66.9058761380852,77.936547333627,45.1335081300164,61.3540225279214,54.8716131303407,54.8716131303407,54.8716131303407,54.8716131303407,66.9058761380852
y2150,KAZ,12.4962409115341,14.6225884779184,28.5141163602063,9.9311662372264,10.0773441808338,12.4962409115341,12.4962409115341,12.4962409115341,12.4962409115341,14.6225884779184
y2150,KEN,58.3156624661939,106.25465593066,206.325580993463,177.419660469281,57.7348914326205,58.3156624661939,58.3156624661939,58.3156624661939,58.3156624661939,106.25465593066
y2150,KGZ,5.60457751885263,6.37572785282625,13.3034145667198,3.80744123895634,4.10846055123032,5.60457751885263,5.60457751885263,5.60457751885263,5.60457751885263,6.37572785282625
y2150,KHM,14.0827637130318,17.6560730324867,33.9721138472658,9.84633662036657,13.2064004563434,14.0827637130318,14.0827637130318,14.0827637130318,14.0827637130318,17.6560730324867
y2150,KIR,0.0766601221685788,0.142269308308904,0.399516587117393,0.266450680754705,0.0422286582745997,0.0766601221685788,0.0766601221685788,0.0766601221685788,0.0766601221685788,0.142269308308904
y2150,KNA,0.0306079017796414,0.0306079017796414,0.0306079017796414,0.0306079017796414,0.0306079017796414,0.0306079017796414,0.0306079017796414,0.0306079017796414,0.0306079017796414,0.0306079017796414
y2150,KOR,21.0139400720026,27.4819393304423,35.0362735684027,19.4727311590201,22.5375447486585,21.0139400720026,21.0139400720026,21.0139400720026,21.0139400720026,27.4819393304423
y2150,KWT,5.06335172680088,6.35921810401347,6.15545056068617,5.82148034332298,6.36864109330668,5.06335172680088,5.06335172680088,5.06335172680088,5.06335172680088,6.35921810401347
y2150,LAO,3.72966860245268,6.626374346761,16.5510981799161,11.597499441616,2.42391754229519,3.72966860245268,3.72966860245268,3.72966860245268,3.72966860245268,6.626374346761
y2150,LBN,5.15596612393415,6.2931433473616,6.41705459231505,4.9526739539475,6.1126132620892,5.15596612393415,5.15596612393415,5.15596612393415,5.15596612393415,6.2931433473616
y2150,LBR,4.58990057485272,9.080723872533,19.1818902070745,15.0331239769082,3.98020992448521,4.58990057485272,4.58990057485272,4.58990057485272,4.58990057485272,9.080723872533
y2150,LBY,6.32047143574469,7.19923122741394,13.9541281630558,5.41730752889862,5.41643341287535,6.32047143574469,6.32047143574469,6.32047143574469,6.32047143574469,7.19923122741394
y2150,LCA,0.0432162370401146,0.0608854726712441,0.209778753710923,0.0363474312446931,0.0286386632388122,0.0432162370401146,0.0432162370401146,0.0432162370401146,0.0432162370401146,0.0608854726712441
y2150,LIE,0.0408944378470187,0.0408944378470187,0.0408944378470187,0.0408944378470187,0.0408944378470187,0.0408944378470187,0.0408944378470187,0.0408944378470187,0.0408944378470187,0.0408944378470187
y2150,LKA,12.4923535265427,14.1544473875534,36.1174845332816,8.25553901606353,7.55017873980455,12.4923535265427,12.4923535265427,12.4923535265427,12.4923535265427,14.1544473875534
y2150,LSO,0.841665310959188,1.70940207946426,4.33714068281316,2.89049259585549,0.489669206658458,0.841665310959188,0.841665310959188,0.841665310959188,0.841665310959188,1.70940207946426
y2150,LTU,1.18007910202294,1.46292109663831,2.75976611371057,1.08753119673589,1.07047546357596,1.18007910202294,1.18007910202294,1.18007910202294,1.18007910202294,1.68267548679081
y2150,LUX,0.946147554207944,1.37325446598502,0.920244314635172,1.11873746187439,1.28726297388552,0.946147554207944,0.946147554207944,0.946147554207944,0.946147554207944,0.775626966051031
y2150,LVA,1.2199971420924,1.53011362873557,1.56970995044016,1.272653784542,1.4036967257575,1.2199971420924,1.2199971420924,1.2199971420924,1.2199971420924,1.08592678777763
y2150,MAC,0.877312089900354,1.13819925415663,0.548185310183739,1.096569586888,1.21125052635095,0.877312089900354,0.877312089900354,0.877312089900354,0.877312089900354,1.13819925415663
y2150,MAF,0.0328374927263677,0.0328374927263677,0.0328374927263677,0.0328374927263677,0.0328374927263677,0.0328374927263677,0.0328374927263677,0.0328374927263677,0.0328374927263677,0.0328374927263677
y2150,MAR,23.5675027855651,27.3272664325325,69.0518631258348,16.3066667654661,15.3092760932949,23.5675027855651,23.5675027855651,23.5675027855651,23.5675027855651,27.3272664325325
y2150,MCO,0.0569678624699025,0.0569678624699025,0.0569678624699025,0.0569678624699025,0.0569678624699025,0.0569678624699025,0.0569678624699025,0.0569678624699025,0.0569678624699025,0.0569678624699025
y2150,MDA,1.3080032042682,1.59515690238027,2.26335957910622,1.10386260047274,1.32714829333946,1.3080032042682,1.3080032042682,1.3080032042682,1.3080032042682,1.59515690238027
y2150,MDG,28.0133564048011,62.6462906045465,124.08131823776,120.788932850512,27.5977613386609,28.0133564048011,28.0133564048011,28.0133564048011,28.0133564048011,62.6462906045465
y2150,MDV,0.470318373727505,0.559772295165485,0.831998484547291,0.417979570438863,0.526145913280242,0.470318373727505,0.470318373727505,0.470318373727505,0.470318373727505,0.559772295165485
y2150,MEX,90.6099661677276,109.592902475783,251.118763119913,61.8379461074898,64.5218313223642,90.6099661677276,90.6099661677276,90.6099661677276,90.6099661677276,109.592902475783
y2150,MHL,0.0468965554847466,0.0468965554847466,0.0468965554847466,0.0468965554847466,0.0468965554847466,0.0468965554847466,0.0468965554847466,0.0468965554847466,0.0468965554847466,0.0468965554847466
y2150,MKD,0.735295444030246,0.956752424613406,2.18607804355536,0.638042587490762,0.534980911201135,0.735295444030246,0.735295444030246,0.735295444030246,0.735295444030246,0.956752424613406
y2150,MLI,20.1215862250142,48.9193370128786,95.4898514739075,79.0815478762659,15.1878054970685,20.1215862250142,20.1215862250142,20.1215862250142,20.1215862250142,48.9193370128786
y2150,MLT,0.328615577397041,0.38887637616466,0.503002664178281,0.283428093956346,0.342106899540619,0.328615577397041,0.328615577397041,0.328615577397041,0.328615577397041,0.672640894963903
y2150,MMR,24.7181290308696,31.7063985641815,69.4996653369606,16.6973492313759,18.0204970282751,24.7181290308696,24.7181290308696,24.7181290308696,24.7181290308696,31.7063985641815
y2150,MNE,0.385992550347028,0.453847266658586,0.726175915529065,0.32966203796488,0.371268321379928,0.385992550347028,0.385992550347028,0.385992550347028,0.385992550347028,0.453847266658586
y2150,MNG,3.08653798273197,3.35473953399115,6.35724750943628,1.90990149152694,2.54358360592135,3.08653798273197,3.08653798273197,3.08653798273197,3.08653798273197,3.35473953399115
y2150,MNP,0.0348744577016397,0.0348744577016397,0.0348744577016397,0.0348744577016397,0.0348744577016397,0.0348744577016397,0.0348744577016397,0.0348744577016397,0.0348744577016397,0.0348744577016397
y2150,MOZ,25.632829186736,55.9491587044845,96.4530939654146,87.3531538860799,23.4915401662642,25.632829186736,25.632829186736,25.632829186736,25.632829186736,55.9491587044845
y2150,MRT,4.43724477723089,8.28183640317638,13.9375901104372,12.9074404059943,4.29155929962316,4.43724477723089,4.43724477723089,4.43724477723089,4.43724477723089,8.28183640317638
y2150,MSR,0.00205509586103521,0.00205509586103521,0.00205509586103521,0.00205509586103521,0.00205509586103521,0.00205509586103521,0.00205509586103521,0.00205509586103521,0.00205509586103521,0.00205509586103521
y2150,MTQ,0.16819868384632,0.22054841013137,0.599729017664163,0.150115829093406,0.134147038297037,0.16819868384632,0.16819868384632,0.16819868384632,0.16819868384632,0.22054841013137
y2150,MUS,0.471294572772833,0.597629580071678,1.60416428358259,0.336061649522795,0.260270963035555,0.471294572772833,0.471294572772833,0.471294572772833,0.471294572772833,0.597629580071678
y2150,MWI,25.6370207952694,66.2639188479074,149.107353029648,124.12446416334,22.9043960799097,25.6370207952694,25.6370207952694,25.6370207952694,25.6370207952694,66.2639188479074
y2150,MYS,41.2017732460943,47.2756086293313,62.8309395255821,33.6690594437792,45.6097644230489,41.2017732460943,41.2017732460943,41.2017732460943,41.2017732460943,47.2756086293313
y2150,MYT,0.507349770638322,0.710526864194134,1.00877472817183,1.04136764274598,0.53812640116279,0.507349770638322,0.507349770638322,0.507349770638322,0.507349770638322,0.710526864194134
y2150,NAM,1.8544217558749,3.18551131687066,6.055975219382,5.00108246922365,1.7719869637014,1.8544217558749,1.8544217558749,1.8544217558749,1.8544217558749,3.18551131687066
y2150,NCL,0.345960833573053,0.400828216701615,0.415155436087576,0.286258653827494,0.388081080816595,0.345960833573053,0.345960833573053,0.345960833573053,0.345960833573053,0.400828216701615
y2150,NER,37.8200917452362,135.472925460064,239.433557655665,234.246837637777,36.3518156103395,37.8200917452362,37.8200917452362,37.8200917452362,37.8200917452362,135.472925460064
y2150,NFK,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018
y2150,NGA,372.118607727223,671.328237108918,1168.28257745857,1084.29641123932,365.342023639683,372.118607727223,372.118607727223,372.118607727223,372.118607727223,671.328237108918
y2150,NIC,3.48655636025074,4.66220485200505,13.5540186596607,2.62520233512478,1.76684946675491,3.48655636025074,3.48655636025074,3.48655636025074,3.48655636025074,4.66220485200505
y2150,NIU,0.00213221226709417,0.00213221226709417,0.00213221226709417,0.00213221226709417,0.00213221226709417,0.00213221226709417,0.00213221226709417,0.00213221226709417,0.00213221226709417,0.00213221226709417
y2150,NLD,14.7806833203677,20.7559153869025,24.6136734848374,14.902377730147,17.8121914738286,14.7806833203677,14.7806833203677,14.7806833203677,14.7806833203677,17.9484504706911
y2150,NOR,6.01330120451927,8.8473019894121,9.69103779584487,6.14558677136658,7.74865313114725,6.01330120451927,6.01330120451927,6.01330120451927,6.01330120451927,8.8473019894121
y2150,NPL,18.2389227487037,30.1998205782941,63.596174699435,52.3827005124488,14.2805838318833,18.2389227487037,18.2389227487037,18.2389227487037,18.2389227487037,30.1998205782941
y2150,NRU,0.00925851424224154,0.00925851424224154,0.00925851424224154,0.00925851424224154,0.00925851424224154,0.00925851424224154,0.00925851424224154,0.00925851424224154,0.00925851424224154,0.00925851424224154
y2150,NZL,5.11744441279318,7.52936190700386,7.51299350687835,5.64172456729384,5.93835049708946,5.11744441279318,5.11744441279318,5.11744441279318,5.11744441279318,7.52936190700386
y2150,OMN,5.24832970070411,6.06634505902989,7.60384668391955,5.00967635024367,6.15636236533222,5.24832970070411,5.24832970070411,5.24832970070411,5.24832970070411,6.06634505902989
y2150,PAK,221.120694577548,366.163053283889,658.306539492991,601.66662864701,209.491535608351,221.120694577548,221.120694577548,221.120694577548,221.120694577548,366.163053283889
y2150,PAN,4.73963153336524,5.27159625059768,8.6290277996024,3.27446549982124,4.64212201324721,4.73963153336524,4.73963153336524,4.73963153336524,4.73963153336524,5.27159625059768
y2150,PCN,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05
y2150,PER,26.569794646881,30.0601846320529,61.5080375515936,16.8019002896682,20.2588896538821,26.569794646881,26.569794646881,26.569794646881,26.569794646881,30.0601846320529
y2150,PHL,97.041013139984,143.109626397894,258.957180656108,220.35474634064,82.3377854608907,97.041013139984,97.041013139984,97.041013139984,97.041013139984,143.109626397894
y2150,PLW,0.0124202460394766,0.0124202460394766,0.0124202460394766,0.0124202460394766,0.0124202460394766,0.0124202460394766,0.0124202460394766,0.0124202460394766,0.0124202460394766,0.0124202460394766
y2150,PNG,7.85781452970976,13.2997673493101,23.7622500971618,21.2173222634454,7.76825140683466,7.85781452970976,7.85781452970976,7.85781452970976,7.85781452970976,13.2997673493101
y2150,POL,15.7542339383434,23.2310396430737,40.5993133168371,14.1767399818517,13.8803189609122,15.7542339383434,15.7542339383434,15.7542339383434,15.7542339383434,26.5903543772201
y2150,PRI,1.19481757355654,1.4775801124766,3.35674130819721,1.03132995579412,1.11898118332139,1.19481757355654,1.19481757355654,1.19481757355654,1.19481757355654,1.4775801124766
y2150,PRK,13.3277478035993,13.8658403809592,22.400201505473,8.33995316164829,13.2372910106279,13.3277478035993,13.3277478035993,13.3277478035993,13.3277478035993,13.8658403809592
y2150,PRT,5.2165496076281,7.33634375057443,10.0082611140393,5.52093130739996,5.50304110094605,5.2165496076281,5.2165496076281,5.2165496076281,5.2165496076281,7.84994000377099
y2150,PRY,4.35653376803361,6.76955358935635,14.8326670283936,10.8680239130962,3.20687626126126,4.35653376803361,4.35653376803361,4.35653376803361,4.35653376803361,6.76955358935635
y2150,PSE,4.47963253638946,6.9673282079331,19.1469676235809,10.6249560270163,3.13620482649764,4.47963253638946,4.47963253638946,4.47963253638946,4.47963253638946,6.9673282079331
y2150,PYF,0.33334266789617,0.38534854705449,0.575863171359542,0.258187336501481,0.332101437907382,0.33334266789617,0.33334266789617,0.33334266789617,0.33334266789617,0.38534854705449
y2150,QAT,4.15230335693955,4.99751517848204,2.4433816956633,4.57695166386295,5.78934430971221,4.15230335693955,4.15230335693955,4.15230335693955,4.15230335693955,4.99751517848204
y2150,REU,0.909847143380752,1.07941597116058,1.84988414883563,0.68883691269983,0.81672715875342,0.909847143380752,0.909847143380752,0.909847143380752,0.909847143380752,1.07941597116058
y2150,ROU,4.79693897630181,5.56383417800201,16.01873056727,2.88183083561227,2.06619566372495,4.79693897630181,4.79693897630181,4.79693897630181,4.79693897630181,12.7222801875245
y2150,RUS,119.932198865234,136.86658086171,141.956459843556,97.6956196463404,146.728368800274,119.932198865234,119.932198865234,119.932198865234,119.932198865234,136.86658086171
y2150,RWA,11.9831012434175,27.3420100251281,59.6476479839469,49.3529555931544,10.071687068574,11.9831012434175,11.9831012434175,11.9831012434175,11.9831012434175,27.3420100251281
y2150,SAU,41.2046404978372,55.0760356728323,81.3653981101037,92.9638215967612,49.3485835786248,41.2046404978372,41.2046404978372,41.2046404978372,41.2046404978372,55.0760356728323
